,ENSG_ID,NCBI_ID,HGNC_ID,collision,gene_symbol,source
116696,ENSG00000149311,GENE ID:472,HGNC:795,ATDC,ATM,ENSG
18856,ENSG00000137699,GENE ID:23650,HGNC:17274,ATDC,TRIM29,ENSG
8269,ENSG00000154723,GENE ID:522,HGNC:847,ATP5A,ATP5PF,ENSG
30717,ENSG00000152234,GENE ID:498,HGNC:823,ATP5A,ATP5F1A,ENSG
16829,ENSG00000155097,GENE ID:528,HGNC:856,ATP6C,ATP6V1C1,ENSG
35904,ENSG00000185883,GENE ID:527,HGNC:855,ATP6C,ATP6V0C,ENSG
16830,ENSG00000155097,GENE ID:528,HGNC:856,ATP6D,ATP6V1C1,ENSG
68231,ENSG00000159720,GENE ID:9114,HGNC:13724,ATP6D,ATP6V0D1,ENSG
43124,ENSG00000213760,GENE ID:534,HGNC:862,ATP6G,ATP6V1G2,ENSG
77331,ENSG00000206445,GENE ID:534,HGNC:862,ATP6G,ATP6V1G2,ENSG
71185,ENSG00000230900,GENE ID:534,HGNC:862,ATP6G,ATP6V1G2,ENSG
82338,ENSG00000234920,GENE ID:534,HGNC:862,ATP6G,ATP6V1G2,ENSG
80321,ENSG00000226850,GENE ID:534,HGNC:862,ATP6G,ATP6V1G2,ENSG
76896,ENSG00000227587,GENE ID:534,HGNC:862,ATP6G,ATP6V1G2,ENSG
33558,ENSG00000136888,GENE ID:9550,HGNC:864,ATP6G,ATP6V1G1,ENSG
74192,ENSG00000234668,GENE ID:534,HGNC:862,ATP6G,ATP6V1G2,ENSG
30720,ENSG00000152234,GENE ID:498,HGNC:823,ATPM,ATP5F1A,ENSG
8271,ENSG00000154723,GENE ID:522,HGNC:847,ATPM,ATP5PF,ENSG
78503,ENSG00000258597,GENE ID:390502,HGNC:8985,ATR,SERPINA2,ENSG
34952,ENSG00000274821,GENE ID:390502,HGNC:8985,ATR,SERPINA2,ENSG
76922,ENSG00000169604,GENE ID:84168,HGNC:21014,ATR,ANTXR1,ENSG
64356,ENSG00000144891,GENE ID:185,HGNC:336,ATR1,AGTR1,ENSG
17110,ENSG00000138079,GENE ID:6519,HGNC:11025,ATR1,SLC3A1,ENSG
32222,ENSG00000136960,GENE ID:5168,HGNC:3357,ATX,ENPP2,ENSG
126623,ENSG00000197587,GENE ID:127343,HGNC:19026,ATX,DMBX1,ENSG
68358,ENSG00000157106,GENE ID:23049,HGNC:30045,ATX,SMG1,ENSG
42393,ENSG00000168397,GENE ID:23192,HGNC:20790,AUTL1,ATG4B,ENSG
22144,ENSG00000125703,GENE ID:84938,HGNC:16040,AUTL1,ATG4C,ENSG
116498,ENSG00000104904,GENE ID:4946,HGNC:8095,AZ1,OAZ1,ENSG
22574,ENSG00000141577,GENE ID:22994,HGNC:29511,AZ1,CEP131,ENSG
14876,ENSG00000122507,GENE ID:27241,HGNC:30000,B1,BBS9,ENSG
95296,ENSG00000156738,GENE ID:931,HGNC:7315,B1,MS4A1,ENSG
19992,ENSG00000109079,GENE ID:7126,HGNC:11894,B12,TNFAIP1,ENSG
88089,ENSG00000119013,GENE ID:4709,HGNC:7698,B12,NDUFB3,ENSG
38705,ENSG00000165264,GENE ID:4712,HGNC:7701,B17,NDUFB6,ENSG
12153,ENSG00000159147,GENE ID:29980,HGNC:2993,B17,DONSON,ENSG
4003,ENSG00000166979,GENE ID:59271,HGNC:13239,B18,EVA1C,ENSG
43935,ENSG00000099795,GENE ID:4713,HGNC:7702,B18,NDUFB7,ENSG
83672,ENSG00000007312,GENE ID:974,HGNC:1699,B29,CD79B,ENSG
38470,ENSG00000134042,GENE ID:83876,HGNC:24121,B29,MRO,ENSG
2901,ENSG00000205929,GENE ID:56245,HGNC:1305,B37,EPCIP,ENSG
54179,ENSG00000262938,GENE ID:56245,HGNC:1305,B37,EPCIP,ENSG
47322,ENSG00000111676,GENE ID:1822,HGNC:3033,B37,ATN1,ENSG
37541,ENSG00000174684,GENE ID:11041,HGNC:15685,B3GN-T1,B4GAT1,ENSG
41303,ENSG00000170340,GENE ID:10678,HGNC:15629,B3GN-T1,B3GNT2,ENSG
37542,ENSG00000174684,GENE ID:11041,HGNC:15685,B3GNT1,B4GAT1,ENSG
41306,ENSG00000170340,GENE ID:10678,HGNC:15629,B3GNT1,B3GNT2,ENSG
105785,ENSG00000114455,GENE ID:11148,HGNC:4905,B7-H5,HHLA2,ENSG
33797,ENSG00000107738,GENE ID:64115,HGNC:30085,B7-H5,VSIR,ENSG
50376,ENSG00000275724,GENE ID:4696,HGNC:7686,B9,NDUFA3,ENSG
49137,ENSG00000274359,GENE ID:4696,HGNC:7686,B9,NDUFA3,ENSG
49065,ENSG00000276766,GENE ID:4696,HGNC:7686,B9,NDUFA3,ENSG
48787,ENSG00000276220,GENE ID:4696,HGNC:7686,B9,NDUFA3,ENSG
52404,ENSG00000277722,GENE ID:4696,HGNC:7686,B9,NDUFA3,ENSG
73948,ENSG00000108641,GENE ID:27077,HGNC:24123,B9,B9D1,ENSG
52576,ENSG00000275605,GENE ID:4696,HGNC:7686,B9,NDUFA3,ENSG
51711,ENSG00000278365,GENE ID:4696,HGNC:7686,B9,NDUFA3,ENSG
51006,ENSG00000273642,GENE ID:4696,HGNC:7686,B9,NDUFA3,ENSG
56040,ENSG00000276061,GENE ID:4696,HGNC:7686,B9,NDUFA3,ENSG
60482,ENSG00000170906,GENE ID:4696,HGNC:7686,B9,NDUFA3,ENSG
76490,ENSG00000203942,GENE ID:414157,HGNC:23294,BA548K23.1,C10orf62,ENSG
99441,ENSG00000243289,,HGNC:23499,BA548K23.1,AGAP13P,ENSG
104498,ENSG00000127616,GENE ID:6597,HGNC:11100,BAF190,SMARCA4,ENSG
68962,ENSG00000080503,GENE ID:6595,HGNC:11098,BAF190,SMARCA2,ENSG
98005,ENSG00000151276,GENE ID:9223,HGNC:946,BAP1,MAGI1,ENSG
128157,ENSG00000121481,GENE ID:6045,HGNC:10061,BAP1,RNF2,ENSG
75764,ENSG00000103429,GENE ID:51283,HGNC:17613,BAR,BFAR,ENSG
48671,ENSG00000169252,GENE ID:154,HGNC:286,BAR,ADRB2,ENSG
44651,ENSG00000275618,GENE ID:51283,HGNC:17613,BAR,BFAR,ENSG
43717,ENSG00000102931,GENE ID:23568,HGNC:17146,BART,ARL2BP,ENSG
126540,ENSG00000162399,GENE ID:7809,HGNC:16512,BART,BSND,ENSG
75614,ENSG00000225859,GENE ID:7919,HGNC:13917,BAT1,DDX39B,ENSG
81945,ENSG00000235439,GENE ID:7919,HGNC:13917,BAT1,DDX39B,ENSG
36514,ENSG00000198563,GENE ID:7919,HGNC:13917,BAT1,DDX39B,ENSG
70132,ENSG00000225073,GENE ID:7919,HGNC:13917,BAT1,DDX39B,ENSG
74457,ENSG00000230624,GENE ID:7919,HGNC:13917,BAT1,DDX39B,ENSG
115644,ENSG00000021488,GENE ID:11136,HGNC:11067,BAT1,SLC7A9,ENSG
70963,ENSG00000229496,GENE ID:7919,HGNC:13917,BAT1,DDX39B,ENSG
77700,ENSG00000215425,GENE ID:7919,HGNC:13917,BAT1,DDX39B,ENSG
67280,ENSG00000237889,GENE ID:7919,HGNC:13917,BAT1,DDX39B,ENSG
56828,ENSG00000275118,GENE ID:79143,HGNC:15505,BB1,MBOAT7,ENSG
50529,ENSG00000277025,GENE ID:79143,HGNC:15505,BB1,MBOAT7,ENSG
52520,ENSG00000274194,GENE ID:79143,HGNC:15505,BB1,MBOAT7,ENSG
48918,ENSG00000278322,GENE ID:79143,HGNC:15505,BB1,MBOAT7,ENSG
50350,ENSG00000277923,GENE ID:79143,HGNC:15505,BB1,MBOAT7,ENSG
49124,ENSG00000278519,GENE ID:79143,HGNC:15505,BB1,MBOAT7,ENSG
61672,ENSG00000135577,GENE ID:4829,HGNC:7843,BB1,NMBR,ENSG
60802,ENSG00000125505,GENE ID:79143,HGNC:15505,BB1,MBOAT7,ENSG
52108,ENSG00000273592,GENE ID:79143,HGNC:15505,BB1,MBOAT7,ENSG
49333,ENSG00000276935,GENE ID:79143,HGNC:15505,BB1,MBOAT7,ENSG
51559,ENSG00000277733,GENE ID:79143,HGNC:15505,BB1,MBOAT7,ENSG
33783,ENSG00000090339,GENE ID:3383,HGNC:5344,BB2,ICAM1,ENSG
5567,ENSG00000126010,GENE ID:2925,HGNC:4609,BB2,GRPR,ENSG
126686,ENSG00000162604,GENE ID:83941,HGNC:24142,BBP,TM2D1,ENSG
111100,ENSG00000168066,GENE ID:7536,HGNC:12950,BBP,SF1,ENSG
11393,ENSG00000155629,GENE ID:118788,HGNC:30034,BCAP,PIK3AP1,ENSG
9033,ENSG00000136147,GENE ID:51131,HGNC:17024,BCAP,PHF11,ENSG
5955,ENSG00000067082,GENE ID:1316,HGNC:2235,BCD1,KLF6,ENSG
22802,ENSG00000117174,GENE ID:54680,HGNC:26089,BCD1,ZNHIT6,ENSG
93841,ENSG00000205571,GENE ID:6606,HGNC:11118,BCD541,SMN2,ENSG
60679,ENSG00000275349,GENE ID:6606,HGNC:11117,BCD541,SMN1,ENSG
60688,ENSG00000275349,GENE ID:6607,HGNC:11117,BCD541,SMN1,ENSG
61598,ENSG00000277773,GENE ID:6607,HGNC:11118,BCD541,SMN2,ENSG
81503,ENSG00000172062,GENE ID:6606,HGNC:11117,BCD541,SMN1,ENSG
59924,ENSG00000273772,GENE ID:6606,HGNC:11118,BCD541,SMN2,ENSG
59928,ENSG00000273772,GENE ID:6607,HGNC:11118,BCD541,SMN2,ENSG
81512,ENSG00000172062,GENE ID:6607,HGNC:11117,BCD541,SMN1,ENSG
61594,ENSG00000277773,GENE ID:6606,HGNC:11118,BCD541,SMN2,ENSG
93845,ENSG00000205571,GENE ID:6607,HGNC:11118,BCD541,SMN2,ENSG
91683,ENSG00000163644,GENE ID:152926,HGNC:25415,BDP,PPM1K,ENSG
48492,ENSG00000179361,GENE ID:10620,HGNC:14350,BDP,ARID3B,ENSG
100561,ENSG00000135519,GENE ID:23416,HGNC:6252,BEC1,KCNH3,ENSG
23383,ENSG00000184113,GENE ID:7122,HGNC:2047,BEC1,CLDN5,ENSG
83023,ENSG00000293543,GENE ID:128854680,HGNC:56772,BEDP,DUSP13A,ENSG
122208,ENSG00000111701,GENE ID:339,HGNC:604,BEDP,APOBEC1,ENSG
57293,ENSG00000258947,GENE ID:10381,HGNC:20772,BETA-4,TUBB3,ENSG
127642,ENSG00000134262,GENE ID:10717,HGNC:572,BETA-4,AP4B1,ENSG
23432,ENSG00000188229,GENE ID:10383,HGNC:20771,BETA2,TUBB4B,ENSG
95223,ENSG00000162992,GENE ID:4760,HGNC:7762,BETA2,NEUROD1,ENSG
52118,ENSG00000075043,GENE ID:3785,HGNC:6296,BFNC,KCNQ2,ENSG
54012,ENSG00000281151,GENE ID:3785,HGNC:6296,BFNC,KCNQ2,ENSG
8706,ENSG00000101204,GENE ID:1137,HGNC:1958,BFNC,CHRNA4,ENSG
62349,ENSG00000198947,GENE ID:1756,HGNC:2928,BMD,DMD,ENSG
119015,ENSG00000167995,GENE ID:7439,HGNC:12703,BMD,BEST1,ENSG
41466,ENSG00000215012,GENE ID:79680,HGNC:26112,BOP,RTL10,ENSG
25961,ENSG00000115593,GENE ID:150572,HGNC:20986,BOP,SMYD1,ENSG
55262,ENSG00000128617,GENE ID:611,HGNC:1012,BOP,OPN1SW,ENSG
126562,ENSG00000134690,GENE ID:55143,HGNC:14629,BOR,CDCA8,ENSG
14572,ENSG00000104313,GENE ID:2138,HGNC:3519,BOR,EYA1,ENSG
112705,ENSG00000012048,GENE ID:672,HGNC:1100,BRCC1,BRCA1,ENSG
35892,ENSG00000128915,GENE ID:79664,HGNC:29885,BRCC1,ICE2,ENSG
20549,ENSG00000139618,GENE ID:675,HGNC:1101,BRCC2,BRCA2,ENSG
108656,ENSG00000259571,GENE ID:414899,HGNC:33495,BRCC2,BLID,ENSG
17636,ENSG00000120008,GENE ID:55717,HGNC:13831,BRWD2,WDR11,ENSG
79823,ENSG00000146247,GENE ID:55023,HGNC:15673,BRWD2,PHIP,ENSG
46868,ENSG00000204116,GENE ID:53344,HGNC:1934,BRX,CHIC1,ENSG
22457,ENSG00000170776,GENE ID:11214,HGNC:371,BRX,AKAP13,ENSG
90072,ENSG00000110768,GENE ID:2965,HGNC:4655,BTF2,GTF2H1,ENSG
81857,ENSG00000145736,GENE ID:2966,HGNC:4656,BTF2,GTF2H2,ENSG
81862,ENSG00000145736,GENE ID:728340,HGNC:4656,BTF2,GTF2H2,ENSG
61212,ENSG00000275045,GENE ID:728340,HGNC:4656,BTF2,GTF2H2,ENSG
52891,ENSG00000124508,GENE ID:10385,HGNC:1137,BTF2,BTN2A2,ENSG
13320,ENSG00000288114,GENE ID:2965,HGNC:4655,BTF2,GTF2H1,ENSG
61207,ENSG00000275045,GENE ID:2966,HGNC:4656,BTF2,GTF2H2,ENSG
121144,ENSG00000163161,GENE ID:2071,HGNC:3435,BTF2,ERCC3,ENSG
60021,ENSG00000276910,GENE ID:2966,HGNC:4656,BTF2,GTF2H2,ENSG
52638,ENSG00000111358,GENE ID:2967,HGNC:4657,BTF2,GTF2H3,ENSG
60026,ENSG00000276910,GENE ID:728340,HGNC:4656,BTF2,GTF2H2,ENSG
57717,ENSG00000125651,GENE ID:2962,HGNC:4652,BTF4,GTF2F1,ENSG
16915,ENSG00000188342,GENE ID:2963,HGNC:4653,BTF4,GTF2F2,ENSG
49005,ENSG00000188603,GENE ID:1201,HGNC:2074,BTN1,CLN3,ENSG
60435,ENSG00000292177,GENE ID:696,HGNC:1135,BTN1,BTN1A1,ENSG
61768,ENSG00000124557,GENE ID:696,HGNC:1135,BTN1,BTN1A1,ENSG
21464,ENSG00000156970,GENE ID:701,HGNC:1149,BUB1A,BUB1B,ENSG
75746,ENSG00000169679,GENE ID:699,HGNC:1148,BUB1A,BUB1,ENSG
61549,ENSG00000089820,GENE ID:393,HGNC:674,C1,ARHGAP4,ENSG
52967,ENSG00000101132,GENE ID:5203,HGNC:8868,C1,PFDN4,ENSG
76008,ENSG00000211689,GENE ID:445347,HGNC:12275,C1,TRGC1,ENSG
70869,ENSG00000161980,GENE ID:51728,HGNC:14121,C11,POLR3K,ENSG
97797,ENSG00000198610,GENE ID:1109,HGNC:387,C11,AKR1C4,ENSG
80755,ENSG00000118096,GENE ID:56912,HGNC:26146,C11ORF2,IFT46,ENSG
114154,ENSG00000149823,GENE ID:738,HGNC:1172,C11ORF2,VPS51,ENSG
25575,ENSG00000134153,GENE ID:56851,HGNC:24301,C11ORF3,EMC7,ENSG
114155,ENSG00000149823,GENE ID:738,HGNC:1172,C11ORF3,VPS51,ENSG
115505,ENSG00000173264,GENE ID:56834,HGNC:24300,C11ORF4,GPR137,ENSG
100865,ENSG00000149792,GENE ID:740,HGNC:1176,C11ORF4,MRPL49,ENSG
96217,ENSG00000162194,GENE ID:79081,HGNC:28351,C11ORF48,LBHD1,ENSG
63754,ENSG00000278615,GENE ID:102288414,HGNC:51238,C11ORF48,C11orf98,ENSG
100760,ENSG00000174276,GENE ID:741,HGNC:1177,C11ORF5,ZNHIT2,ENSG
102799,ENSG00000150316,GENE ID:51503,HGNC:26939,C11ORF5,CWC15,ENSG
69951,ENSG00000110925,GENE ID:81566,HGNC:16006,C12ORF2,CSRNP2,ENSG
93973,ENSG00000123094,GENE ID:11228,HGNC:13232,C12ORF2,RASSF8,ENSG
100335,ENSG00000241258,GENE ID:27297,HGNC:17888,C17,CRCP,ENSG
6685,ENSG00000170891,GENE ID:54360,HGNC:24435,C17,CYTL1,ENSG
98664,ENSG00000184922,GENE ID:752,HGNC:1212,C17ORF1,FMNL1,ENSG
18416,ENSG00000171931,GENE ID:10517,HGNC:1211,C17ORF1,FBXW10,ENSG
35096,ENSG00000255112,GENE ID:57132,HGNC:24287,C18ORF2,CHMP1B,ENSG
42602,ENSG00000132204,,HGNC:1225,C18ORF2,LINC00470,ENSG
98593,ENSG00000182447,GENE ID:131149,HGNC:34071,C1QTNF15,OTOL1,ENSG
50126,ENSG00000178752,GENE ID:151176,HGNC:26727,C1QTNF15,ERFE,ENSG
73297,ENSG00000179583,GENE ID:4261,HGNC:7067,C2TA,CIITA,ENSG
12155,ENSG00000159147,GENE ID:29980,HGNC:2993,C2TA,DONSON,ENSG
128964,ENSG00000123843,GENE ID:725,HGNC:1328,C4BP,C4BPB,ENSG
128971,ENSG00000123838,GENE ID:722,HGNC:1325,C4BP,C4BPA,ENSG
112478,ENSG00000108465,GENE ID:80279,HGNC:18673,C53,CDK5RAP3,ENSG
42479,ENSG00000168495,GENE ID:661,HGNC:1080,C53,POLR3D,ENSG
76148,ENSG00000106804,GENE ID:727,HGNC:1331,C5A,C5,ENSG
21359,ENSG00000197405,GENE ID:728,HGNC:1338,C5A,C5AR1,ENSG
14100,ENSG00000112773,GENE ID:55603,HGNC:18345,C6ORF37,TENT5A,ENSG
69254,ENSG00000257232,GENE ID:135656,HGNC:21666,C6ORF37,MUCL3,ENSG
77876,ENSG00000232251,GENE ID:135656,HGNC:21666,C6ORF37,MUCL3,ENSG
115315,ENSG00000168631,GENE ID:135656,HGNC:21666,C6ORF37,MUCL3,ENSG
69826,ENSG00000232308,GENE ID:135656,HGNC:21666,C6ORF37,MUCL3,ENSG
78673,ENSG00000229284,GENE ID:135656,HGNC:21666,C6ORF37,MUCL3,ENSG
31311,ENSG00000175040,GENE ID:9435,HGNC:1970,C6ST,CHST2,ENSG
102975,ENSG00000175264,GENE ID:8534,HGNC:1969,C6ST,CHST1,ENSG
81600,ENSG00000122863,GENE ID:9469,HGNC:1971,C6ST,CHST3,ENSG
105727,ENSG00000181143,GENE ID:94025,HGNC:15582,CA125,MUC16,ENSG
87485,ENSG00000188554,GENE ID:4077,HGNC:6746,CA125,NBR1,ENSG
26655,ENSG00000291738,GENE ID:94025,HGNC:15582,CA125,MUC16,ENSG
24737,ENSG00000167080,GENE ID:124872,HGNC:24136,CAD,B4GALNT2,ENSG
61741,ENSG00000169598,GENE ID:1677,HGNC:2773,CAD,DFFB,ENSG
18023,ENSG00000102794,GENE ID:730249,HGNC:33904,CAD,ACOD1,ENSG
17127,ENSG00000159259,GENE ID:8208,HGNC:1911,CAF-1,CHAF1B,ENSG
42165,ENSG00000167670,GENE ID:10036,HGNC:1910,CAF-1,CHAF1A,ENSG
17128,ENSG00000159259,GENE ID:8208,HGNC:1911,CAF1,CHAF1B,ENSG
48968,ENSG00000155508,GENE ID:9337,HGNC:9207,CAF1,CNOT8,ENSG
98526,ENSG00000198791,GENE ID:29883,HGNC:14101,CAF1,CNOT7,ENSG
42166,ENSG00000167670,GENE ID:10036,HGNC:1910,CAF1,CHAF1A,ENSG
75902,ENSG00000230456,GENE ID:780,HGNC:2730,CAK,DDR1,ENSG
67456,ENSG00000229767,GENE ID:780,HGNC:2730,CAK,DDR1,ENSG
68739,ENSG00000223680,GENE ID:780,HGNC:2730,CAK,DDR1,ENSG
78200,ENSG00000234078,GENE ID:780,HGNC:2730,CAK,DDR1,ENSG
59549,ENSG00000204580,GENE ID:780,HGNC:2730,CAK,DDR1,ENSG
73984,ENSG00000137332,GENE ID:780,HGNC:2730,CAK,DDR1,ENSG
60390,ENSG00000277273,GENE ID:1022,HGNC:1778,CAK,CDK7,ENSG
74037,ENSG00000215522,GENE ID:780,HGNC:2730,CAK,DDR1,ENSG
54595,ENSG00000134058,GENE ID:1022,HGNC:1778,CAK,CDK7,ENSG
60391,ENSG00000277273,GENE ID:1022,HGNC:1778,CAK1,CDK7,ENSG
54596,ENSG00000134058,GENE ID:1022,HGNC:1778,CAK1,CDK7,ENSG
36623,ENSG00000102854,GENE ID:10232,HGNC:7371,CAK1,MSLN,ENSG
18506,ENSG00000047932,GENE ID:57120,HGNC:17643,CAL,GOPC,ENSG
116933,ENSG00000162458,GENE ID:54751,HGNC:24686,CAL,FBLIM1,ENSG
113244,ENSG00000073921,GENE ID:8301,HGNC:15514,CALM,PICALM,ENSG
68449,ENSG00000065609,GENE ID:9892,HGNC:14986,CALM,SNAP91,ENSG
75611,ENSG00000070808,GENE ID:815,HGNC:1460,CAMKIINALPHA,CAMK2A,ENSG
43867,ENSG00000162545,GENE ID:55450,HGNC:24190,CAMKIINALPHA,CAMK2N1,ENSG
100888,ENSG00000014216,GENE ID:823,HGNC:1476,CANP,CAPN1,ENSG
60052,ENSG00000126247,GENE ID:826,HGNC:1481,CANP,CAPNS1,ENSG
27615,ENSG00000189057,GENE ID:374393,HGNC:24200,CANP,FAM111B,ENSG
33102,ENSG00000165996,GENE ID:9200,HGNC:9639,CAP,HACD1,ENSG
74644,ENSG00000095637,GENE ID:10580,HGNC:14565,CAP,SORBS1,ENSG
55858,ENSG00000141867,GENE ID:23476,HGNC:13575,CAP,BRD4,ENSG
74671,ENSG00000131236,GENE ID:10487,HGNC:20040,CAP,CAP1,ENSG
26367,ENSG00000124570,GENE ID:5269,HGNC:8950,CAP,SERPINB6,ENSG
95757,ENSG00000113441,GENE ID:4012,HGNC:6656,CAP,LNPEP,ENSG
32137,ENSG00000166401,GENE ID:5271,HGNC:8952,CAP2,SERPINB8,ENSG
116984,ENSG00000137648,GENE ID:56649,HGNC:11878,CAP2,TMPRSS4,ENSG
59962,ENSG00000149418,GENE ID:6768,HGNC:11344,CAP3,ST14,ENSG
103927,ENSG00000170542,GENE ID:5272,HGNC:8955,CAP3,SERPINB9,ENSG
16190,ENSG00000163618,GENE ID:8618,HGNC:1426,CAPS1,CADPS,ENSG
110010,ENSG00000105519,GENE ID:828,HGNC:1487,CAPS1,CAPS,ENSG
15465,ENSG00000214319,,HGNC:23770,CAR,CXADRP1,ENSG
2658,ENSG00000154639,GENE ID:1525,HGNC:2559,CAR,CXADR,ENSG
36869,ENSG00000197912,GENE ID:101930112,HGNC:11237,CAR,SPG7,ENSG
36866,ENSG00000197912,GENE ID:6687,HGNC:11237,CAR,SPG7,ENSG
132905,ENSG00000143257,GENE ID:9970,HGNC:7969,CAR,NR1I3,ENSG
95269,ENSG00000133742,GENE ID:759,HGNC:1368,CAR1,CA1,ENSG
132906,ENSG00000143257,GENE ID:9970,HGNC:7969,CAR1,NR1I3,ENSG
90065,ENSG00000140939,GENE ID:8996,HGNC:7869,CARD2,NOL3,ENSG
86316,ENSG00000170421,GENE ID:3856,HGNC:6446,CARD2,KRT8,ENSG
89208,ENSG00000105483,GENE ID:22900,HGNC:17057,CARDINAL,CARD8,ENSG
116224,ENSG00000179136,GENE ID:284034,HGNC:44338,CARDINAL,LINC00670,ENSG
27460,ENSG00000168564,GENE ID:55602,HGNC:24325,CARF,CDKN2AIP,ENSG
26991,ENSG00000240849,GENE ID:387521,HGNC:16735,CARF,PEDS1,ENSG
122859,ENSG00000142867,GENE ID:8915,HGNC:989,CARMEN,BCL10,ENSG
110983,ENSG00000249669,,HGNC:42872,CARMEN,CARMN,ENSG
8549,ENSG00000178538,GENE ID:767,HGNC:1382,CARP,CA8,ENSG
21548,ENSG00000148677,GENE ID:27063,HGNC:15819,CARP,ANKRD1,ENSG
6602,ENSG00000148481,GENE ID:80013,HGNC:23578,CARP,MINDY3,ENSG
39182,ENSG00000063180,GENE ID:770,HGNC:1370,CARP2,CA11,ENSG
54148,ENSG00000092871,GENE ID:117584,HGNC:24821,CARP2,RFFL,ENSG
71586,ENSG00000076604,GENE ID:9618,HGNC:12034,CART1,TRAF4,ENSG
16196,ENSG00000180318,GENE ID:8092,HGNC:1494,CART1,ALX1,ENSG
16380,ENSG00000124207,GENE ID:1434,HGNC:2431,CAS,CSE1L,ENSG
12361,ENSG00000050820,GENE ID:9564,HGNC:971,CAS,BCAR1,ENSG
75532,ENSG00000127995,GENE ID:64921,HGNC:16014,CAS1,CASD1,ENSG
119201,ENSG00000250107,GENE ID:253962,HGNC:27377,CAS1,CACNA1G-AS1,ENSG
125946,ENSG00000115165,GENE ID:9595,HGNC:9506,CASP,CYTIP,ENSG
53056,ENSG00000257923,GENE ID:1523,HGNC:2557,CASP,CUX1,ENSG
116050,ENSG00000170275,GENE ID:10491,HGNC:2379,CASP,CRTAP,ENSG
64049,ENSG00000117877,GENE ID:10849,HGNC:24219,CAST,POLR1G,ENSG
109268,ENSG00000187672,GENE ID:26059,HGNC:31922,CAST,ERC2,ENSG
48310,ENSG00000165125,GENE ID:55503,HGNC:14006,CAT1,TRPV6,ENSG
41710,ENSG00000095321,GENE ID:1384,HGNC:2342,CAT1,CRAT,ENSG
62822,ENSG00000276971,GENE ID:55503,HGNC:14006,CAT1,TRPV6,ENSG
24968,ENSG00000105971,GENE ID:858,HGNC:1528,CAV,CAV2,ENSG
44359,ENSG00000105974,GENE ID:857,HGNC:1527,CAV,CAV1,ENSG
82868,ENSG00000174990,GENE ID:763,HGNC:1377,CAV,CA5A,ENSG
16118,ENSG00000268221,GENE ID:2652,HGNC:4206,CBBM,OPN1MW,ENSG
16100,ENSG00000102076,GENE ID:5956,HGNC:9936,CBBM,OPN1LW,ENSG
98852,ENSG00000142273,GENE ID:23624,HGNC:15961,CBL-3,CBLC,ENSG
94949,ENSG00000270123,,HGNC:37054,CBL-3,VTRNA2-1,ENSG
9234,ENSG00000076641,GENE ID:55824,HGNC:30043,CBP,PAG1,ENSG
7775,ENSG00000005339,GENE ID:1387,HGNC:2348,CBP,CREBBP,ENSG
16101,ENSG00000102076,GENE ID:5956,HGNC:9936,CBP,OPN1LW,ENSG
68522,ENSG00000144648,GENE ID:1238,HGNC:1565,CCBP2,ACKR2,ENSG
59177,ENSG00000129048,GENE ID:51554,HGNC:1611,CCBP2,ACKR4,ENSG
28359,ENSG00000135049,GENE ID:23287,HGNC:17258,CCP1,AGTPBP1,ENSG
38045,ENSG00000136710,GENE ID:84317,HGNC:28178,CCP1,CCDC115,ENSG
59179,ENSG00000129048,GENE ID:51554,HGNC:1611,CCRL1,ACKR4,ENSG
102407,ENSG00000168329,GENE ID:1524,HGNC:2558,CCRL1,CX3CR1,ENSG
112661,ENSG00000163599,GENE ID:1493,HGNC:2505,CD,CTLA4,ENSG
81477,ENSG00000167207,GENE ID:64127,HGNC:5331,CD,NOD2,ENSG
66525,ENSG00000158481,GENE ID:911,HGNC:1636,CD1,CD1C,ENSG
66520,ENSG00000158477,GENE ID:909,HGNC:1634,CD1,CD1A,ENSG
66532,ENSG00000158485,GENE ID:910,HGNC:1635,CD1,CD1B,ENSG
43306,ENSG00000275629,GENE ID:3812,HGNC:6339,CD158K,KIR3DL2,ENSG
110429,ENSG00000240403,GENE ID:3812,HGNC:6339,CD158K,KIR3DL2,ENSG
73008,ENSG00000278361,GENE ID:3812,HGNC:6339,CD158K,KIR3DL2,ENSG
42093,ENSG00000284295,GENE ID:3812,HGNC:6339,CD158K,KIR3DL2,ENSG
47442,ENSG00000273661,GENE ID:3803,HGNC:6330,CD158K,KIR2DL2,ENSG
51736,ENSG00000276739,GENE ID:3812,HGNC:6339,CD158K,KIR3DL2,ENSG
48385,ENSG00000273578,GENE ID:3803,HGNC:6330,CD158K,KIR2DL2,ENSG
41398,ENSG00000278726,GENE ID:3812,HGNC:6339,CD158K,KIR3DL2,ENSG
44004,ENSG00000276004,GENE ID:3812,HGNC:6339,CD158K,KIR3DL2,ENSG
72743,ENSG00000275083,GENE ID:3812,HGNC:6339,CD158K,KIR3DL2,ENSG
48601,ENSG00000278692,GENE ID:3803,HGNC:6330,CD158K,KIR2DL2,ENSG
54827,ENSG00000277181,GENE ID:3812,HGNC:6339,CD158K,KIR3DL2,ENSG
52979,ENSG00000275566,GENE ID:3812,HGNC:6339,CD158K,KIR3DL2,ENSG
48644,ENSG00000278758,GENE ID:3812,HGNC:6339,CD158K,KIR3DL2,ENSG
44255,ENSG00000274722,GENE ID:3812,HGNC:6339,CD158K,KIR3DL2,ENSG
